sample_id,doc_id,sample_type,source_domain,source_type,publish_date,text,pseudo_label,label_name,label_conf,severity,split,conformal_role,need_human_review,sample_published_at,sample_publish_time_source,sample_publish_time_conf,sample_ts_hour,event_published_at,event_start_time,event_time_source,event_time_confidence
ZZM_CN_4b011a28ba2d_TITLE_LEAD_a64be1daea,ZZM_CN_4b011a28ba2d,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2022-09-08,"郑州市轨道交通郑州机场至许昌市域铁路工程今日起空载试运行 10时16分，随着列车从港区北车辆段鸣笛出发，向许昌东站方向驶去，标志着郑州机场至许昌市域铁路工程联调联试工作结束，开始空载试运行。... 10时16分，随着列车从港区北车辆段鸣笛出发，向许昌东站方向驶去，标志着郑州机场至许昌市域铁路工程联调联试工作结束，开始空载试运行。
郑州市轨道交通郑州机场至许昌市域铁路工程今日起空载试运行
阅读次数: 53735
发布时间: 2022-09-08 12:00",0,normal_info,0.2,0,unassigned,unassigned,0,2022-09-08 12:00:00,page_publish_time,0.85,2022-09-08 12:00:00,2022-09-08 12:00:00,2022-09-08 12:00:00,proxy_page_publish_time,0.55
ZZM_CN_4b011a28ba2d_CHUNK_1_919f1c2a9b,ZZM_CN_4b011a28ba2d,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2022-09-08,郑州市轨道交通郑州机场至许昌市域铁路工程今日起空载试运行,0,normal_info,0.2,0,unassigned,unassigned,0,2022-09-08 09:00:00,publish_date_only,0.35,2022-09-08 09:00:00,2022-09-08 12:00:00,2022-09-08 12:00:00,proxy_page_publish_time,0.55
ZZM_CN_4b011a28ba2d_CHUNK_3_4782cf5d63,ZZM_CN_4b011a28ba2d,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2022-09-08,发布时间: 2022-09-08 12:00,0,normal_info,0.0,0,unassigned,unassigned,1,2022-09-08 12:00:00,page_publish_time,0.85,2022-09-08 12:00:00,2022-09-08 12:00:00,2022-09-08 12:00:00,proxy_page_publish_time,0.55
ZZM_CN_d16ba3084968_TITLE_c173c2dac0,ZZM_CN_d16ba3084968,TITLE,zzmetro.cn,zzmetro_cn_news,2022-09-05,【喜迎二十大•奋进在郑州】内通外联，“枢纽+”助推国家中心城市现代化建设——枢纽经济先行区 郑州，这座昔日被火车唤醒的古都，凭借强大的交通枢纽优势，成为衔接全国和世界各地经济交流的中枢之地和开放之城。... 郑州，这座昔日被火车唤醒的古都，凭借强大的交通枢纽优势，成为衔接全国和世界各地经济交流的中枢之地和开放之城。,0,normal_info,0.2,0,unassigned,unassigned,0,2022-09-05 09:00:00,publish_date_only,0.35,2022-09-05 09:00:00,2022-09-05 15:10:00,2022-09-05 15:10:00,proxy_page_publish_time,0.55
ZZM_CN_d16ba3084968_TITLE_LEAD_d8327f49c2,ZZM_CN_d16ba3084968,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2022-09-05,"【喜迎二十大•奋进在郑州】内通外联，“枢纽+”助推国家中心城市现代化建设——枢纽经济先行区 郑州，这座昔日被火车唤醒的古都，凭借强大的交通枢纽优势，成为衔接全国和世界各地经济交流的中枢之地和开放之城。... 郑州，这座昔日被火车唤醒的古都，凭借强大的交通枢纽优势，成为衔接全国和世界各地经济交流的中枢之地和开放之城。
【喜迎二十大•奋进在郑州】内通外联，“枢纽+”助推国家中心城市现代化建设——枢纽经济先行区
阅读次数: 11361
发布时间: 2022-09-05 15:10",0,normal_info,0.2,0,unassigned,unassigned,0,2022-09-05 15:10:00,page_publish_time,0.85,2022-09-05 15:00:00,2022-09-05 15:10:00,2022-09-05 15:10:00,proxy_page_publish_time,0.55
ZZM_CN_d16ba3084968_CHUNK_1_cfd9dc5611,ZZM_CN_d16ba3084968,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2022-09-05,【喜迎二十大•奋进在郑州】内通外联，“枢纽+”助推国家中心城市现代化建设——枢纽经济先行区,0,normal_info,0.2,0,unassigned,unassigned,0,2022-09-05 09:00:00,publish_date_only,0.35,2022-09-05 09:00:00,2022-09-05 15:10:00,2022-09-05 15:10:00,proxy_page_publish_time,0.55
ZZM_CN_d16ba3084968_CHUNK_3_d99e78972b,ZZM_CN_d16ba3084968,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2022-09-05,发布时间: 2022-09-05 15:10,0,normal_info,0.0,0,unassigned,unassigned,1,2022-09-05 15:10:00,page_publish_time,0.85,2022-09-05 15:00:00,2022-09-05 15:10:00,2022-09-05 15:10:00,proxy_page_publish_time,0.55
ZZM_CN_46dd222b00cb_TITLE_b8dd48e080,ZZM_CN_46dd222b00cb,TITLE,zzmetro.cn,zzmetro_cn_news,2022-08-22,“喜迎二十大 奋进在郑州”网络主题宣传活动启动 8月22日，由河南省委网信办、郑州市委宣传部指导，郑州市委网信办、郑州市国资委、郑州地铁集团有限公司主办，凤凰网河南频道承办的“喜迎二十大 奋进在郑州”网络主题宣传活动启动，以“人、地铁、城市”为主脉络，通过主题系列视频，多角度、多层次、全方位讲述郑州在“当好国家队、提升国际化、引领现代化河南建设”中的奋进故事，为城市“添彩”，为郑州“立言”，献礼党,3,facility_equipment,0.2,0,unassigned,unassigned,0,2022-08-22 09:00:00,publish_date_only,0.35,2022-08-22 09:00:00,2022-08-22 09:00:00,2022-08-22 09:00:00,proxy_page_publish_time,0.55
ZZM_CN_46dd222b00cb_TITLE_LEAD_2a2901802a,ZZM_CN_46dd222b00cb,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2022-08-22,"“喜迎二十大 奋进在郑州”网络主题宣传活动启动 8月22日，由河南省委网信办、郑州市委宣传部指导，郑州市委网信办、郑州市国资委、郑州地铁集团有限公司主办，凤凰网河南频道承办的“喜迎二十大 奋进在郑州”网络主题宣传活动启动，以“人、地铁、城市”为主脉络，通过主题系列视频，多角度、多层次、全方位讲述郑州在“当好国家队、提升国际化、引领现代化河南建设”中的奋进故事，为城市“添彩”，为郑州“立言”，献礼党
“喜迎二十大 奋进在郑州”网络主题宣传活动启动
阅读次数: 15294
发布时间: 2022-08-22 09:00",3,facility_equipment,0.2,0,unassigned,unassigned,0,2022-08-22 09:00:00,page_publish_time,0.85,2022-08-22 09:00:00,2022-08-22 09:00:00,2022-08-22 09:00:00,proxy_page_publish_time,0.55
ZZM_CN_46dd222b00cb_CHUNK_1_5c08845167,ZZM_CN_46dd222b00cb,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2022-08-22,“喜迎二十大 奋进在郑州”网络主题宣传活动启动,3,facility_equipment,0.2,0,unassigned,unassigned,0,2022-08-22 09:00:00,publish_date_only,0.35,2022-08-22 09:00:00,2022-08-22 09:00:00,2022-08-22 09:00:00,proxy_page_publish_time,0.55
ZZM_CN_46dd222b00cb_CHUNK_3_2be36a3cc5,ZZM_CN_46dd222b00cb,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2022-08-22,发布时间: 2022-08-22 09:00,0,normal_info,0.0,0,unassigned,unassigned,1,2022-08-22 09:00:00,page_publish_time,0.85,2022-08-22 09:00:00,2022-08-22 09:00:00,2022-08-22 09:00:00,proxy_page_publish_time,0.55
ZZM_CN_fef148e32738_TITLE_305c585bfb,ZZM_CN_fef148e32738,TITLE,zzmetro.cn,zzmetro_cn_news,2022-07-29,市委第七巡察组专项巡察郑州地铁集团党委“7•20”特大暴雨灾害问题整改情况反馈会召开 7月27日，郑州市委第七巡察组专项巡察公司“ 7·20 ”特大暴雨灾害问题整改情况反馈会召开。市委第七巡察组副组长杨庆利代表巡察组反馈意见，市委第七巡察组组长韩定乾出席会议并讲话，公司党委副书记、总经理杨勇主持会议并作表态发言。... 7月27日，郑州市委第七巡察组专项巡察公司“ 7·20 ”特大暴雨灾害问题整改,4,crowd_weather_external,0.2,0,unassigned,unassigned,0,2022-07-29 09:00:00,publish_date_only,0.35,2022-07-29 09:00:00,2022-07-29 17:27:00,2022-07-29 17:27:00,proxy_page_publish_time,0.55
ZZM_CN_fef148e32738_TITLE_LEAD_d09ae12323,ZZM_CN_fef148e32738,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2022-07-29,"市委第七巡察组专项巡察郑州地铁集团党委“7•20”特大暴雨灾害问题整改情况反馈会召开 7月27日，郑州市委第七巡察组专项巡察公司“ 7·20 ”特大暴雨灾害问题整改情况反馈会召开。市委第七巡察组副组长杨庆利代表巡察组反馈意见，市委第七巡察组组长韩定乾出席会议并讲话，公司党委副书记、总经理杨勇主持会议并作表态发言。... 7月27日，郑州市委第七巡察组专项巡察公司“ 7·20 ”特大暴雨灾害问题整改
市委第七巡察组专项巡察郑州地铁集团党委“7•20”特大暴雨灾害问题整改情况反馈会召开
阅读次数: 29169
发布时间: 2022-07-29 17:27",4,crowd_weather_external,0.2,0,unassigned,unassigned,0,2022-07-29 17:27:00,page_publish_time,0.85,2022-07-29 17:00:00,2022-07-29 17:27:00,2022-07-29 17:27:00,proxy_page_publish_time,0.55
ZZM_CN_fef148e32738_CHUNK_1_b68857f394,ZZM_CN_fef148e32738,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2022-07-29,市委第七巡察组专项巡察郑州地铁集团党委“7•20”特大暴雨灾害问题整改情况反馈会召开,4,crowd_weather_external,0.2,0,unassigned,unassigned,0,2022-07-29 09:00:00,publish_date_only,0.35,2022-07-29 09:00:00,2022-07-29 17:27:00,2022-07-29 17:27:00,proxy_page_publish_time,0.55
ZZM_CN_fef148e32738_CHUNK_3_4bd36c8320,ZZM_CN_fef148e32738,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2022-07-29,发布时间: 2022-07-29 17:27,0,normal_info,0.0,0,unassigned,unassigned,1,2022-07-29 17:27:00,page_publish_time,0.85,2022-07-29 17:00:00,2022-07-29 17:27:00,2022-07-29 17:27:00,proxy_page_publish_time,0.55
ZZM_CN_a3fb2ea56608_TITLE_dc821e648d,ZZM_CN_a3fb2ea56608,TITLE,zzmetro.cn,zzmetro_cn_news,2022-07-13,商都印记 情满绿城  “郑好回忆”主题展览开启 地铁是城市的文化窗口，为进一步传承展示城市文化、中原文化的艺术魅力，让郑州城市生活更具魅力。7月13日上午，郑州地铁集团联合河南报业集团举办的“郑好回忆”主题展览开幕式在地铁1号线绿城广场站C口浓情开启。... 地铁是城市的文化窗口，为进一步传承展示城市文化、中原文化的艺术魅力，让郑州城市生活更具魅力。7月13日上午，郑州地铁集团联合河南报业集团举办,0,normal_info,0.0,0,unassigned,unassigned,1,2022-07-13 09:00:00,publish_date_only,0.35,2022-07-13 09:00:00,2022-07-13 11:00:00,2022-07-13 11:00:00,proxy_page_publish_time,0.55
ZZM_CN_a3fb2ea56608_TITLE_LEAD_a9d1d46547,ZZM_CN_a3fb2ea56608,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2022-07-13,"商都印记 情满绿城  “郑好回忆”主题展览开启 地铁是城市的文化窗口，为进一步传承展示城市文化、中原文化的艺术魅力，让郑州城市生活更具魅力。7月13日上午，郑州地铁集团联合河南报业集团举办的“郑好回忆”主题展览开幕式在地铁1号线绿城广场站C口浓情开启。... 地铁是城市的文化窗口，为进一步传承展示城市文化、中原文化的艺术魅力，让郑州城市生活更具魅力。7月13日上午，郑州地铁集团联合河南报业集团举办
商都印记 情满绿城  “郑好回忆”主题展览开启
阅读次数: 27600
发布时间: 2022-07-13 11:00",0,normal_info,0.0,0,unassigned,unassigned,1,2022-07-13 11:00:00,page_publish_time,0.85,2022-07-13 11:00:00,2022-07-13 11:00:00,2022-07-13 11:00:00,proxy_page_publish_time,0.55
ZZM_CN_a3fb2ea56608_CHUNK_1_94d8af2c3c,ZZM_CN_a3fb2ea56608,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2022-07-13,商都印记 情满绿城  “郑好回忆”主题展览开启,0,normal_info,0.0,0,unassigned,unassigned,1,2022-07-13 09:00:00,publish_date_only,0.35,2022-07-13 09:00:00,2022-07-13 11:00:00,2022-07-13 11:00:00,proxy_page_publish_time,0.55
ZZM_CN_a3fb2ea56608_CHUNK_3_76c526c010,ZZM_CN_a3fb2ea56608,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2022-07-13,发布时间: 2022-07-13 11:00,0,normal_info,0.0,0,unassigned,unassigned,1,2022-07-13 11:00:00,page_publish_time,0.85,2022-07-13 11:00:00,2022-07-13 11:00:00,2022-07-13 11:00:00,proxy_page_publish_time,0.55
ZZM_CN_bace27c9df77_TITLE_858601da1e,ZZM_CN_bace27c9df77,TITLE,zzmetro.cn,zzmetro_cn_news,2022-07-05,“郑州轨道交通BIM全生命周期管理示范工程”启动会暨开题会顺利召开 近日，在中国城市轨道交通协会的指导下，郑州地铁集团有限公司组织召开“郑州轨道交通BIM全生命周期管理示范工程”启动会暨开题会，推动示范工程的顺利实施，落实相关部署要求。... 近日，在中国城市轨道交通协会的指导下，郑州地铁集团有限公司组织召开“郑州轨道交通BIM全生命周期管理示范工程”启动会暨开题会，推动示范工程的顺利实施，落实相,0,normal_info,0.0,0,unassigned,unassigned,1,2022-07-05 09:00:00,publish_date_only,0.35,2022-07-05 09:00:00,2022-07-05 15:27:00,2022-07-05 15:27:00,proxy_page_publish_time,0.55
ZZM_CN_bace27c9df77_TITLE_LEAD_c911925e6c,ZZM_CN_bace27c9df77,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2022-07-05,"“郑州轨道交通BIM全生命周期管理示范工程”启动会暨开题会顺利召开 近日，在中国城市轨道交通协会的指导下，郑州地铁集团有限公司组织召开“郑州轨道交通BIM全生命周期管理示范工程”启动会暨开题会，推动示范工程的顺利实施，落实相关部署要求。... 近日，在中国城市轨道交通协会的指导下，郑州地铁集团有限公司组织召开“郑州轨道交通BIM全生命周期管理示范工程”启动会暨开题会，推动示范工程的顺利实施，落实相
“郑州轨道交通BIM全生命周期管理示范工程”启动会暨开题会顺利召开
阅读次数: 30232
发布时间: 2022-07-05 15:27",0,normal_info,0.0,0,unassigned,unassigned,1,2022-07-05 15:27:00,page_publish_time,0.85,2022-07-05 15:00:00,2022-07-05 15:27:00,2022-07-05 15:27:00,proxy_page_publish_time,0.55
ZZM_CN_bace27c9df77_CHUNK_1_7823ad9a86,ZZM_CN_bace27c9df77,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2022-07-05,“郑州轨道交通BIM全生命周期管理示范工程”启动会暨开题会顺利召开,0,normal_info,0.0,0,unassigned,unassigned,1,2022-07-05 09:00:00,publish_date_only,0.35,2022-07-05 09:00:00,2022-07-05 15:27:00,2022-07-05 15:27:00,proxy_page_publish_time,0.55
ZZM_CN_bace27c9df77_CHUNK_3_7b555d057b,ZZM_CN_bace27c9df77,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2022-07-05,发布时间: 2022-07-05 15:27,0,normal_info,0.0,0,unassigned,unassigned,1,2022-07-05 15:27:00,page_publish_time,0.85,2022-07-05 15:00:00,2022-07-05 15:27:00,2022-07-05 15:27:00,proxy_page_publish_time,0.55
ZZM_CN_2fa46f545aad_TITLE_b59982d356,ZZM_CN_2fa46f545aad,TITLE,zzmetro.cn,zzmetro_cn_news,2022-07-01,向阳而生  沐光而行  初心恒志  履践致远——郑州地铁集团党委大型党建情景剧《向着光的方向》正式汇演 历史川流不息，精神代代相传。在党的101周岁之际，郑州地铁集团党委组织策划、精心排演了大型党建情景剧《向着光的方向》，用心用情讲好文化故事，入脑入心传播党的精神。情景剧由运营一线员工自编自演，7月1日分三个场次在郑东车辆段培训学院进行汇演。公司领导班子成员、各级管理人员以及200余名员工代表观看,0,normal_info,0.4,0,unassigned,unassigned,0,2022-07-01 09:00:00,publish_date_only,0.35,2022-07-01 09:00:00,2022-07-01 17:19:00,2022-07-01 17:19:00,proxy_page_publish_time,0.55
ZZM_CN_2fa46f545aad_TITLE_LEAD_feff1ce95d,ZZM_CN_2fa46f545aad,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2022-07-01,"向阳而生  沐光而行  初心恒志  履践致远——郑州地铁集团党委大型党建情景剧《向着光的方向》正式汇演 历史川流不息，精神代代相传。在党的101周岁之际，郑州地铁集团党委组织策划、精心排演了大型党建情景剧《向着光的方向》，用心用情讲好文化故事，入脑入心传播党的精神。情景剧由运营一线员工自编自演，7月1日分三个场次在郑东车辆段培训学院进行汇演。公司领导班子成员、各级管理人员以及200余名员工代表观看
向阳而生  沐光而行  初心恒志  履践致远——郑州地铁集团党委大型党建情景剧《向着光的方向》正式汇演
阅读次数: 44050
发布时间: 2022-07-01 17:19",0,normal_info,0.4,0,unassigned,unassigned,0,2022-07-01 17:19:00,page_publish_time,0.85,2022-07-01 17:00:00,2022-07-01 17:19:00,2022-07-01 17:19:00,proxy_page_publish_time,0.55
ZZM_CN_2fa46f545aad_CHUNK_1_25178a459b,ZZM_CN_2fa46f545aad,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2022-07-01,向阳而生  沐光而行  初心恒志  履践致远——郑州地铁集团党委大型党建情景剧《向着光的方向》正式汇演,0,normal_info,0.2,0,unassigned,unassigned,0,2022-07-01 09:00:00,publish_date_only,0.35,2022-07-01 09:00:00,2022-07-01 17:19:00,2022-07-01 17:19:00,proxy_page_publish_time,0.55
ZZM_CN_2fa46f545aad_CHUNK_3_2c4335332f,ZZM_CN_2fa46f545aad,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2022-07-01,发布时间: 2022-07-01 17:19,0,normal_info,0.0,0,unassigned,unassigned,1,2022-07-01 17:19:00,page_publish_time,0.85,2022-07-01 17:00:00,2022-07-01 17:19:00,2022-07-01 17:19:00,proxy_page_publish_time,0.55
ZZM_CN_6c627cf4a6c9_TITLE_a60a9b9a5f,ZZM_CN_6c627cf4a6c9,TITLE,zzmetro.cn,zzmetro_cn_news,2022-06-26,声明 今日，郑州地铁收到乘客反映有人员通过自媒体发布“因受降雨影响，郑州地铁5号线将于6月26日临时停运，27号首班车起恢复运营”虚假信息。郑州地铁郑重声明：郑州地铁运营正常，未发布过线路停运信息。对上述制造、散布虚假运营信息，扰乱运营秩序、损害郑州地铁声誉的已向公安机关报警，并保留对制造传播谣言采取进一步法律措施。,1,service_disruption,0.4,3,unassigned,unassigned,0,2022-06-26 09:00:00,publish_date_only,0.35,2022-06-26 09:00:00,2022-06-26 11:08:00,2022-06-26 11:08:00,proxy_page_publish_time,0.55
ZZM_CN_6c627cf4a6c9_TITLE_LEAD_2ac2eb3a93,ZZM_CN_6c627cf4a6c9,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2022-06-26,"声明 今日，郑州地铁收到乘客反映有人员通过自媒体发布“因受降雨影响，郑州地铁5号线将于6月26日临时停运，27号首班车起恢复运营”虚假信息。郑州地铁郑重声明：郑州地铁运营正常，未发布过线路停运信息。对上述制造、散布虚假运营信息，扰乱运营秩序、损害郑州地铁声誉的已向公安机关报警，并保留对制造传播谣言采取进一步法律措施。
声明
阅读次数: 26675
发布时间: 2022-06-26 11:08",1,service_disruption,0.4,3,unassigned,unassigned,0,2022-06-26 11:08:00,page_publish_time,0.85,2022-06-26 11:00:00,2022-06-26 11:08:00,2022-06-26 11:08:00,proxy_page_publish_time,0.55
ZZM_CN_6c627cf4a6c9_CHUNK_3_478b0437f4,ZZM_CN_6c627cf4a6c9,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2022-06-26,发布时间: 2022-06-26 11:08,0,normal_info,0.0,0,unassigned,unassigned,1,2022-06-26 11:08:00,page_publish_time,0.85,2022-06-26 11:00:00,2022-06-26 11:08:00,2022-06-26 11:08:00,proxy_page_publish_time,0.55
ZZM_CN_af2a7f46dd25_TITLE_e170fc609d,ZZM_CN_af2a7f46dd25,TITLE,zzmetro.cn,zzmetro_cn_news,2022-06-19,城郊铁路6月20日起延伸至郑州航空港站 郑州市轨道交通城郊铁路二期工程（以下简称城郊铁路二期工程）近日成功通过初期运营前安全评估，定于6月20日6点整初期运营，城郊铁路延伸至郑州航空港站。... 郑州市轨道交通城郊铁路二期工程（以下简称城郊铁路二期工程）近日成功通过初期运营前安全评估，定于6月20日6点整初期运营，城郊铁路延伸至郑州航空港站。,0,normal_info,0.0,0,unassigned,unassigned,1,2022-06-19 09:00:00,publish_date_only,0.35,2022-06-19 09:00:00,2022-06-19 21:25:00,2022-06-19 21:25:00,proxy_page_publish_time,0.55
